filename,x1,x2,y1,y2,annotation_class
C13_B151_S11.tif,228400,229632,73976,75208,1
C13_B151_S11.tif,225752,226984,73848,75080,1
C13_B151_S11.tif,223248,224480,72920,74152,1
C13_B151_S11.tif,173104,174336,84664,85896,1
C13_B151_S11.tif,174488,175720,85152,86384,1
C13_B151_S11.tif,175664,176896,85904,87136,1
C13_B151_S11.tif,174584,175816,83192,84424,0
C13_B151_S11.tif,175416,176648,84032,85264,0
C13_B151_S11.tif,174536,175768,82264,83496,0
C13_B151_S11.tif,173632,174864,83368,84600,0
C13_B151_S11.tif,175392,176624,81816,83048,0
C13_B151_S11.tif,175592,176824,82848,84080,0
C13_B151_S11.tif,185616,186848,152872,154104,1
C13_B151_S11.tif,185000,186232,155104,156336,1
C13_B151_S11.tif,182240,183472,157976,159208,1
C13_B151_S11.tif,179152,180384,158288,159520,1
C13_B151_S11.tif,176704,177936,157608,158840,1
C13_B151_S11.tif,178504,179736,155400,156632,0
C13_B151_S11.tif,178720,179952,156712,157944,0
C13_B151_S11.tif,181720,182952,155568,156800,0
C13_B151_S11.tif,183128,184360,153568,154800,0
C13_B151_S11.tif,180136,181368,156648,157880,0
C13_B151_S11.tif,226368,227600,141008,142240,0
C13_B151_S11.tif,228656,229888,139320,140552,0
C13_B151_S11.tif,230472,231704,136528,137760,0
C13_B151_S11.tif,233520,234752,136080,137312,0
C13_B151_S11.tif,231960,233192,139144,140376,0
C13_B151_S11.tif,229344,230576,141528,142760,0
C13_B151_S11.tif,224128,225360,140680,141912,0
C13_B151_S11.tif,233672,234904,138416,139648,0
C13_B149_S11.tif,39056,40288,48576,49808,1
C13_B149_S11.tif,41544,42776,50256,51488,1
C13_B149_S11.tif,75312,76544,131720,132952,1
C13_B149_S11.tif,81400,82632,66120,67352,1
C13_B149_S11.tif,83256,84488,67824,69056,1
C13_B149_S11.tif,40160,41392,49728,50960,1
C13_B149_S11.tif,40568,41800,48728,49960,0
C13_B149_S11.tif,40296,41528,33792,35024,0
C13_B147_S11.tif,33432,34664,134512,135744,1
C13_B147_S11.tif,24128,25360,49976,51208,0
C13_B147_S11.tif,34272,35504,67400,68632,0
C13_B147_S11.tif,32568,33800,67256,68488,0
C13_B147_S11.tif,33984,35216,65616,66848,0
C13_B147_S11.tif,35128,36360,66216,67448,0
C13_B147_S11.tif,77072,78304,128312,129544,0
C13_B147_S11.tif,76696,77928,131528,132760,0
C13_B147_S11.tif,81064,82296,127896,129128,0
C13_B147_S11.tif,78344,79576,128920,130152,0
C13_B147_S11.tif,72776,74008,126456,127688,0
C13_B147_S11.tif,73280,74512,134416,135648,0
C13_B147_S11.tif,73824,75056,143016,144248,0
C13_B147_S11.tif,80232,81464,145072,146304,0
C13_B147_S11.tif,87872,89104,145208,146440,0
C13_B147_S11.tif,95448,96680,144312,145544,0
C13_B147_S11.tif,95176,96408,137952,139184,0
C13_B147_S11.tif,94096,95328,130920,132152,0
C13_B147_S11.tif,91592,92824,126312,127544,0
C13_B147_S11.tif,86920,88152,129656,130888,0
C13_B147_S11.tif,86352,87584,139952,141184,0
C13_B147_S11.tif,13856,15088,49016,50248,0
C13_B147_S11.tif,14960,16192,127264,128496,0
C13_B147_S11.tif,82168,83400,76928,78160,1
C13_B147_S11.tif,83688,84920,76688,77920,1
C13_B144_S11.tif,4160,5392,185864,187096,0
C13_B144_S11.tif,84720,85952,81040,82272,0
C13_B144_S11.tif,86424,87656,81176,82408,0
C13_B144_S11.tif,83656,84888,81536,82768,0
C13_B144_S11.tif,85344,86576,81968,83200,0
C13_B144_S11.tif,87008,88240,82008,83240,0
C13_B144_S11.tif,88104,89336,81624,82856,0
C13_B144_S11.tif,87368,88600,80144,81376,0
C13_B144_S11.tif,27272,28504,157360,158592,0
C13_B144_S11.tif,25024,26256,158736,159968,1
C13_B144_S11.tif,27560,28792,158664,159896,1
C13_B144_S11.tif,29544,30776,158432,159664,1
C13_B144_S11.tif,36944,38176,74520,75752,0
C13_B144_S11.tif,39088,40320,75656,76888,1
C13_B144_S11.tif,34920,36152,75440,76672,1
C13_B144_S11.tif,34320,35552,74664,75896,1
C06_B114_S21.tif,157312,158624,35256,36568,0
C06_B114_S21.tif,147600,148912,46480,47792,1
C06_B114_S21.tif,145856,147168,45952,47264,1
C06_B114_S21.tif,143424,144736,45520,46832,1
C06_B114_S21.tif,151168,152480,39528,40840,0
C06_B114_S21.tif,146720,148032,42064,43376,0
C06_B114_S21.tif,148248,149560,37600,38912,0
C06_B114_S21.tif,163248,164560,35080,36392,0
C06_B114_S21.tif,169200,170512,36248,37560,0
C06_B114_S21.tif,170360,171672,39432,40744,0
C06_B114_S21.tif,178616,179928,39880,41192,0
C06_B114_S21.tif,186408,187720,41848,43160,0
C06_B114_S21.tif,182200,183512,37664,38976,0
C06_B114_S21.tif,170376,171688,40504,41816,0
C06_B114_S21.tif,167600,168912,40448,41760,0
C06_B114_S21.tif,176920,178232,39216,40528,0
C06_B114_S21.tif,178984,180296,35616,36928,0
C06_B114_S21.tif,187592,188904,40960,42272,0
C06_B114_S21.tif,189792,191104,40024,41336,0
C06_B114_S21.tif,156112,157424,33408,34720,0
C06_B114_S21.tif,154664,155976,30040,31352,0
C06_B114_S21.tif,150536,151848,32184,33496,0
C06_B114_S21.tif,148968,150280,46624,47936,1
C06_B114_S21.tif,153792,155104,46224,47536,1
C06_B114_S21.tif,152216,153528,46616,47928,1
C06_B114_S21.tif,150552,151864,46752,48064,1
C06_B114_S21.tif,145904,147216,92680,93992,0
C06_B114_S21.tif,143816,145128,95352,96664,0
C06_B114_S21.tif,139952,141264,102096,103408,1
C06_B114_S21.tif,142736,144048,103184,104496,1
C06_B114_S21.tif,145744,147056,103704,105016,1
C06_B114_S21.tif,178864,180176,97864,99176,0
C06_B114_S21.tif,174072,175384,98280,99592,0
C06_B114_S21.tif,176784,178096,96368,97680,0
C06_B114_S21.tif,179944,181256,88088,89400,0
C06_B114_S21.tif,184392,185704,86224,87536,0
C06_B114_S21.tif,165280,166592,86256,87568,0
C06_B114_S21.tif,163904,165216,86216,87528,0
C06_B114_S21.tif,164312,165624,87512,88824,0
C06_B114_S21.tif,148280,149592,103728,105040,1
C06_B114_S21.tif,144256,145568,103752,105064,1
C06_B114_S21.tif,73344,74656,44272,45584,1
C06_B114_S21.tif,74360,75672,44720,46032,1
C06_B114_S21.tif,75696,77008,44984,46296,1
C06_B114_S21.tif,77408,78720,45424,46736,1
C06_B114_S21.tif,80472,81784,45576,46888,1
C06_B114_S21.tif,83568,84880,45776,47088,1
C06_B114_S21.tif,85904,87216,44928,46240,1
C06_B114_S21.tif,82032,83344,45432,46744,1
C06_B114_S21.tif,73216,74528,41312,42624,0
C06_B114_S21.tif,75928,77240,42752,44064,0
C06_B114_S21.tif,80336,81648,42912,44224,0
C06_B114_S21.tif,85280,86592,42440,43752,0
C06_B114_S21.tif,85512,86824,40464,41776,0
C06_B114_S21.tif,79648,80960,39720,41032,0
C06_B114_S21.tif,75984,77296,39160,40472,0
C06_B114_S21.tif,77024,78336,41008,42320,0
C06_B114_S21.tif,78248,79560,37384,38696,0
C06_B114_S21.tif,76000,77312,36240,37552,0
C06_B114_S21.tif,79200,80512,34688,36000,0
C06_B114_S21.tif,79376,80688,33016,34328,0
C06_B114_S21.tif,82160,83472,32416,33728,0
C06_B114_S21.tif,82480,83792,29848,31160,0
C06_B114_S21.tif,83784,85096,31376,32688,0
C06_B114_S21.tif,85672,86984,29224,30536,0
C06_B114_S21.tif,88920,90232,30064,31376,0
C06_B114_S21.tif,87464,88776,32368,33680,0
C06_B114_S21.tif,85176,86488,34864,36176,0
C06_B114_S21.tif,83304,84616,37048,38360,0
C06_B114_S21.tif,80256,81568,37408,38720,0
C06_B114_S21.tif,81552,82864,34664,35976,0
C06_B114_S21.tif,81736,83048,39096,40408,0
C06_B114_S21.tif,84768,86080,38744,40056,0
C06_B114_S21.tif,88792,90104,33728,35040,0
C06_B114_S21.tif,85208,86520,36320,37632,0
C06_B114_S21.tif,87848,89160,36352,37664,0
C06_B114_S21.tif,89408,90720,36280,37592,0
C06_B114_S21.tif,91480,92792,35016,36328,0
C06_B114_S21.tif,91528,92840,33000,34312,0
C06_B114_S21.tif,92816,94128,29264,30576,0
C06_B114_S21.tif,93064,94376,27816,29128,0
C06_B114_S21.tif,91064,92376,32072,33384,0
C06_B114_S21.tif,84448,85760,27344,28656,0
C06_B114_S21.tif,81880,83192,28776,30088,0
C06_B114_S21.tif,80112,81424,30048,31360,0
C06_B114_S21.tif,77176,78488,33032,34344,0
C06_B114_S21.tif,77040,78352,33856,35168,0
C06_B114_S21.tif,75880,77192,35248,36560,0
C06_B114_S21.tif,74520,75832,36480,37792,0
C06_B114_S21.tif,73400,74712,37744,39056,0
C06_B114_S21.tif,72432,73744,38224,39536,0
C06_B114_S21.tif,71624,72936,39648,40960,0
C06_B114_S21.tif,71192,72504,40920,42232,0
C06_B114_S21.tif,71704,73016,41776,43088,0
C06_B114_S21.tif,72984,74296,42384,43696,0
C06_B114_S21.tif,74776,76088,43160,44472,0
C06_B114_S21.tif,77824,79136,43904,45216,0
C06_B114_S21.tif,77440,78752,42496,43808,0
C06_B114_S21.tif,80488,81800,41192,42504,0
C06_B114_S21.tif,78720,80032,42568,43880,0
C06_B114_S21.tif,80272,81584,44232,45544,0
C06_B114_S21.tif,83488,84800,43536,44848,0
C06_B114_S21.tif,82448,83760,41624,42936,0
C06_B114_S21.tif,83984,85296,39904,41216,0
C06_B114_S21.tif,82976,84288,39072,40384,0
C06_B114_S21.tif,82824,84136,35424,36736,0
C06_B114_S21.tif,108048,109360,33800,35112,0
C06_B114_S21.tif,111664,112976,34072,35384,0
C06_B114_S21.tif,113200,114512,35056,36368,0
C06_B114_S21.tif,113880,115192,36120,37432,0
C06_B114_S21.tif,118584,119896,35416,36728,0
C06_B114_S21.tif,117856,119168,36648,37960,0
C06_B114_S21.tif,119432,120744,37144,38456,0
C06_B114_S21.tif,120472,121784,37632,38944,0
C06_B114_S21.tif,120888,122200,38840,40152,0
C06_B114_S21.tif,120144,121456,39848,41160,0
C06_B114_S21.tif,118536,119848,40184,41496,0
C06_B114_S21.tif,112592,113904,37944,39256,0
C06_B114_S21.tif,110088,111400,40248,41560,0
C06_B114_S21.tif,107200,108512,39536,40848,0
C06_B114_S21.tif,105864,107176,38888,40200,0
C06_B114_S21.tif,105512,106824,37240,38552,0
C06_B114_S21.tif,105608,106920,35808,37120,0
C06_B114_S21.tif,104816,106128,33208,34520,0
C06_B114_S21.tif,104952,106264,31888,33200,0
C06_B114_S21.tif,101784,103096,33928,35240,0
C06_B114_S21.tif,101200,102512,32272,33584,0
C06_B114_S21.tif,100736,102048,31448,32760,0
C06_B114_S21.tif,100056,101368,29784,31096,0
C06_B114_S21.tif,98632,99944,28928,30240,0
C06_B114_S21.tif,97160,98472,28808,30120,0
C06_B114_S21.tif,95088,96400,28440,29752,0
C06_B114_S21.tif,91144,92456,27472,28784,0
C06_B114_S21.tif,89536,90848,28672,29984,0
C06_B114_S21.tif,88144,89456,27880,29192,0
C06_B114_S21.tif,86568,87880,27064,28376,0
C06_B114_S21.tif,83888,85200,26456,27768,0
C06_B114_S21.tif,82744,84056,27464,28776,0
C06_B114_S21.tif,80808,82120,27832,29144,0
C06_B114_S21.tif,78232,79544,32600,33912,0
C06_B114_S21.tif,79496,80808,31456,32768,0
C06_B114_S21.tif,94024,95336,34136,35448,0
C06_B114_S21.tif,92752,94064,32008,33320,0
C06_B114_S21.tif,91456,92768,29968,31280,0
C06_B114_S21.tif,92208,93520,30944,32256,0
C06_B114_S21.tif,89368,90680,31704,33016,0
C06_B114_S21.tif,85608,86920,32600,33912,0
C06_B114_S21.tif,84216,85528,33640,34952,0
C06_B114_S21.tif,83816,85128,32928,34240,0
C06_B114_S21.tif,106656,107968,35056,36368,0
C06_B114_S21.tif,109304,110616,36920,38232,0
C06_B114_S21.tif,108128,109440,38504,39816,0
C06_B114_S21.tif,110928,112240,38528,39840,0
C06_B114_S21.tif,109952,111264,34984,36296,0
C06_B114_S21.tif,112192,113504,36384,37696,0
C06_B114_S21.tif,78600,79912,45712,47024,1
C06_B114_S21.tif,79376,80688,45816,47128,1
C06_B114_S21.tif,65976,67288,102464,103776,1
C06_B114_S21.tif,73864,75176,103800,105112,1
C06_B114_S21.tif,72232,73544,100000,101312,0
C06_B114_S21.tif,75168,76480,98232,99544,0
C06_B114_S21.tif,76608,77920,92720,94032,0
C06_B114_S21.tif,72336,73648,103360,104672,1
C06_B114_S21.tif,69696,71008,103080,104392,1
C06_B114_S21.tif,70792,72104,103216,104528,1
C06_B114_S21.tif,68080,69392,102464,103776,1
C06_B114_S21.tif,70040,71352,96664,97976,0
C06_B114_S21.tif,73520,74832,95512,96824,0
C06_B114_S21.tif,86784,88096,95368,96680,0
C06_B114_S21.tif,90320,91632,96264,97576,0
C06_B114_S21.tif,90504,91816,94456,95768,0
C06_B114_S21.tif,88608,89920,92560,93872,0
C06_B114_S21.tif,86000,87312,91760,93072,0
C06_B114_S21.tif,78864,80176,92192,93504,0
C06_B114_S21.tif,80720,82032,96312,97624,0
C06_B114_S21.tif,82312,83624,95664,96976,0
C06_B114_S21.tif,89288,90600,97064,98376,0
C06_B114_S21.tif,93288,94600,95848,97160,0
C06_B114_S21.tif,100120,101432,98664,99976,0
C06_B114_S21.tif,101064,102376,101032,102344,0
C06_B114_S21.tif,99744,101056,102832,104144,0
C06_B114_S21.tif,97344,98656,101200,102512,0
C06_B112_S21.tif,31464,32776,45512,46824,0
C06_B112_S21.tif,13784,15096,55120,56432,0
C06_B112_S21.tif,13280,14592,58592,59904,0
C06_B112_S21.tif,9920,11232,53120,54432,0
C06_B112_S21.tif,18008,19320,54240,55552,0
C06_B112_S21.tif,22272,23584,58592,59904,0
C06_B112_S21.tif,30168,31480,58784,60096,0
C06_B112_S21.tif,37856,39168,46264,47576,0
C06_B112_S21.tif,31712,33024,42232,43544,0
C06_B112_S21.tif,29432,30744,34440,35752,0
C06_B112_S21.tif,40024,41336,35752,37064,0
C06_B112_S21.tif,41752,43064,35912,37224,0
C06_B112_S21.tif,44416,45728,41568,42880,0
C06_B112_S21.tif,46400,47712,43296,44608,0
C06_B112_S21.tif,84040,85352,57872,59184,0
C06_B112_S21.tif,82704,84016,55632,56944,0
C06_B112_S21.tif,81952,83264,53616,54928,0
C06_B112_S21.tif,80104,81416,51944,53256,0
C06_B112_S21.tif,81920,83232,51600,52912,0
C06_B112_S21.tif,82744,84056,52880,54192,0
C06_B112_S21.tif,84168,85480,54768,56080,0
C06_B112_S21.tif,84864,86176,57048,58360,0
C06_B112_S21.tif,82744,84056,48080,49392,0
C06_B112_S21.tif,81168,82480,46344,47656,0
C06_B112_S21.tif,80320,81632,43560,44872,0
C06_B112_S21.tif,79480,80792,40872,42184,0
C06_B112_S21.tif,79048,80360,37944,39256,0
C06_B112_S21.tif,79088,80400,36576,37888,0
C06_B112_S21.tif,80320,81632,36120,37432,0
C06_B112_S21.tif,80792,82104,38856,40168,0
C06_B112_S21.tif,81032,82344,41024,42336,0
C06_B112_S21.tif,82256,83568,41672,42984,0
C06_B112_S21.tif,82720,84032,43456,44768,0
C06_B112_S21.tif,84480,85792,47432,48744,0
C06_B112_S21.tif,84624,85936,45928,47240,0
C06_B112_S21.tif,84216,85528,43912,45224,0
C06_B112_S21.tif,84344,85656,38632,39944,0
C06_B112_S21.tif,82744,84056,36160,37472,0
C06_B112_S21.tif,85800,87112,36640,37952,0
C06_B112_S21.tif,86616,87928,39480,40792,0
C06_B112_S21.tif,88896,90208,39392,40704,0
C06_B112_S21.tif,88872,90184,37072,38384,0
C06_B112_S21.tif,89688,91000,35488,36800,0
C06_B112_S21.tif,86376,87688,42176,43488,0
C06_B112_S21.tif,86688,88000,45344,46656,0
C06_B112_S21.tif,85440,86752,47968,49280,0
C06_B112_S21.tif,95088,96400,60592,61904,0
C06_B112_S21.tif,92064,93376,60112,61424,0
C06_B112_S21.tif,90128,91440,56976,58288,0
C06_B112_S21.tif,89832,91144,51696,53008,0
C06_B112_S21.tif,90224,91536,48976,50288,0
C06_B112_S21.tif,92400,93712,44752,46064,0
C06_B112_S21.tif,94000,95312,43568,44880,0
C06_B112_S21.tif,102568,103880,65008,66320,0
C06_B112_S21.tif,100032,101344,65104,66416,0
C06_B112_S21.tif,97880,99192,63888,65200,0
C06_B112_S21.tif,94568,95880,63664,64976,0
C06_B112_S21.tif,92080,93392,62512,63824,0
C06_B112_S21.tif,89976,91288,62576,63888,0
C06_B112_S21.tif,88728,90040,60400,61712,0
C06_B112_S21.tif,87264,88576,55504,56816,0
C06_B112_S21.tif,87112,88424,50768,52080,0
C06_B112_S21.tif,88104,89416,49776,51088,0
C06_B112_S21.tif,88936,90248,46800,48112,0
C06_B112_S21.tif,89296,90608,55248,56560,0
C06_B112_S21.tif,87616,88928,52752,54064,0
C06_B112_S21.tif,87800,89112,57360,58672,0
C06_B112_S21.tif,88856,90168,82512,83824,0
C06_B112_S21.tif,86928,88240,82544,83856,0
C06_B112_S21.tif,84592,85904,82568,83880,0
C06_B112_S21.tif,83080,84392,82200,83512,0
C06_B112_S21.tif,82264,83576,81336,82648,0
C06_B112_S21.tif,81144,82456,79336,80648,0
C06_B112_S21.tif,80216,81528,79232,80544,0
C06_B112_S21.tif,78464,79776,75872,77184,0
C06_B112_S21.tif,76304,77616,76528,77840,0
C06_B112_S21.tif,74712,76024,75792,77104,0
C06_B112_S21.tif,72072,73384,75872,77184,0
C06_B112_S21.tif,71912,73224,74640,75952,0
C06_B112_S21.tif,70176,71488,74032,75344,0
C06_B112_S21.tif,68016,69328,72096,73408,0
C06_B112_S21.tif,65960,67272,70280,71592,0
C06_B112_S21.tif,64736,66048,67528,68840,0
C06_B112_S21.tif,66080,67392,64008,65320,0
C06_B112_S21.tif,65640,66952,65792,67104,0
C06_B112_S21.tif,68728,70040,67424,68736,0
C06_B112_S21.tif,71352,72664,72144,73456,0
C06_B112_S21.tif,73552,74864,69680,70992,0
C06_B112_S21.tif,70632,71944,68840,70152,0
C06_B112_S21.tif,74008,75320,72800,74112,0
C06_B112_S21.tif,76584,77896,72432,73744,0
C06_B112_S21.tif,75664,76976,69024,70336,0
C06_B112_S21.tif,76888,78200,68600,69912,0
C06_B112_S21.tif,79816,81128,68024,69336,0
C06_B112_S21.tif,72648,73960,68024,69336,0
C06_B112_S21.tif,71552,72864,67056,68368,0
C06_B112_S21.tif,84192,85504,63616,64928,1
C06_B112_S21.tif,84280,85592,65632,66944,1
C06_B112_S21.tif,80920,82232,58472,59784,1
C06_B112_S21.tif,78600,79912,56816,58128,1
C06_B112_S21.tif,75680,76992,55584,56896,1
C06_B112_S21.tif,72912,74224,55528,56840,1
C06_B112_S21.tif,68776,70088,47760,49072,1
C06_B112_S21.tif,70608,71920,49096,50408,1
C06_B112_S21.tif,72624,73936,48656,49968,1
C06_B112_S21.tif,74272,75584,47920,49232,1
C06_B112_S21.tif,67576,68888,40960,42272,0
C06_B112_S21.tif,66720,68032,38576,39888,0
C06_B112_S21.tif,71208,72520,39072,40384,0
C06_B112_S21.tif,73168,74480,40776,42088,0
C06_B112_S21.tif,73512,74824,38864,40176,0
C06_B112_S21.tif,69648,70960,37704,39016,0
C06_B112_S21.tif,69272,70584,35840,37152,0
C06_B112_S21.tif,65976,67288,36056,37368,0
C06_B112_S21.tif,65160,66472,41672,42984,0
C06_B112_S21.tif,63640,64952,39152,40464,0
C06_B112_S21.tif,65152,66464,38072,39384,0
C06_B112_S21.tif,77048,78360,55824,57136,0
C06_B112_S21.tif,79960,81272,57296,58608,0
C12_B141_S12.tif,21568,22864,22232,23528,0
C12_B141_S12.tif,53424,54720,17192,18488,0
C12_B141_S12.tif,51648,52944,19192,20488,0
C12_B141_S12.tif,44176,45472,24600,25896,0
C12_B141_S12.tif,14616,15912,19904,21200,0
C12_B141_S12.tif,18088,19384,18704,20000,0
C12_B141_S12.tif,14912,16208,17424,18720,0
C12_B141_S12.tif,12440,13736,15792,17088,0
C12_B141_S12.tif,10736,12032,14640,15936,0
C12_B141_S12.tif,11728,13024,13896,15192,0
C12_B141_S12.tif,16088,17384,14808,16104,0
C12_B141_S12.tif,16688,17984,16744,18040,0
C12_B141_S12.tif,16800,18096,17848,19144,0
C12_B141_S12.tif,16736,18032,19000,20296,0
C12_B141_S12.tif,16784,18080,19976,21272,0
C12_B141_S12.tif,14432,15728,10016,11312,0
C12_B141_S12.tif,15632,16928,10160,11456,0
C12_B141_S12.tif,16456,17752,11584,12880,0
C12_B141_S12.tif,13504,14800,11888,13184,0
C12_B141_S12.tif,12024,13320,10656,11952,0
C12_B141_S12.tif,16904,18200,15344,16640,0
C12_B141_S12.tif,17496,18792,16696,17992,0
C12_B141_S12.tif,18072,19368,17968,19264,0
C12_B141_S12.tif,16992,18288,21160,22456,0
C12_B141_S12.tif,14744,16040,21112,22408,0
C12_B141_S12.tif,114560,115856,15888,17184,0
C12_B141_S12.tif,116144,117440,19504,20800,0
C12_B141_S12.tif,117152,118448,17728,19024,0
C12_B141_S12.tif,117016,118312,16520,17816,0
C12_B141_S12.tif,117808,119104,15728,17024,0
C12_B141_S12.tif,115328,116624,17320,18616,0
C12_B141_S12.tif,112912,114208,28656,29952,1
C12_B141_S12.tif,26176,27472,31520,32816,0
C12_B141_S12.tif,29056,30352,32152,33448,1
C12_B141_S12.tif,30504,31800,32736,34032,1
C12_B141_S12.tif,28792,30088,30760,32056,1
C12_B141_S12.tif,30192,31488,31192,32488,1
C12_B141_S12.tif,32576,33872,29632,30928,1
C12_B141_S12.tif,128232,129528,31080,32376,1
C12_B141_S12.tif,128824,130120,32344,33640,1
C12_B141_S12.tif,126384,127680,33120,34416,1
C12_B141_S12.tif,127688,128984,34000,35296,1
C12_B141_S12.tif,128624,129920,34248,35544,1
C12_B139_S12.tif,33384,34680,16856,18152,0
C12_B139_S12.tif,32136,33432,18744,20040,0
C12_B139_S12.tif,31768,33064,16728,18024,0
C12_B139_S12.tif,33144,34440,15104,16400,0
C12_B139_S12.tif,37048,38344,15032,16328,0
C12_B139_S12.tif,38224,39520,17456,18752,0
C12_B139_S12.tif,36192,37488,19928,21224,0
C12_B139_S12.tif,35152,36448,22000,23296,0
C12_B139_S12.tif,25912,27208,29056,30352,0
C12_B139_S12.tif,24288,25584,29432,30728,0
C12_B139_S12.tif,22864,24160,29840,31136,0
C12_B139_S12.tif,33448,34744,17792,19088,0
C12_B139_S12.tif,36184,37480,18336,19632,0
C12_B139_S12.tif,37048,38344,16800,18096,0
C12_B139_S12.tif,34656,35952,15328,16624,0
C12_B139_S12.tif,18960,20256,25944,27240,1
C12_B139_S12.tif,12856,14152,22624,23920,1
C12_B139_S12.tif,13232,14528,19776,21072,1
C12_B139_S12.tif,21800,23096,25816,27112,1
C12_B139_S12.tif,108744,110040,39304,40600,1
C12_B139_S12.tif,103312,104608,38328,39624,1
C12_B139_S12.tif,103024,104320,40104,41400,1
C12_B139_S12.tif,101728,103024,37184,38480,1
C12_B139_S12.tif,101408,102704,39760,41056,1
C12_B139_S12.tif,123768,125064,56384,57680,0
C12_B139_S12.tif,128032,129328,59784,61080,1
C12_B139_S12.tif,131712,133008,62928,64224,1
C12_B139_S12.tif,126336,127632,57856,59152,1
C12_B139_S12.tif,35608,36904,39232,40528,0
C12_B127_S12.tif,5456,6752,10400,11696,0
C12_B127_S12.tif,9616,10912,18504,19800,0
C12_B127_S12.tif,10688,11984,19000,20296,0
C12_B127_S12.tif,12680,13976,15376,16672,0
C12_B127_S12.tif,10424,11720,14416,15712,0
C12_B127_S12.tif,10784,12080,16000,17296,0
C12_B127_S12.tif,12536,13832,17256,18552,0
C12_B127_S12.tif,9672,10968,12864,14160,0
C12_B127_S12.tif,9288,10584,11216,12512,0
C12_B127_S12.tif,11736,13032,13248,14544,0
C12_B127_S12.tif,10568,11864,9680,10976,0
C12_B127_S12.tif,8936,10232,15632,16928,0
C12_B127_S12.tif,11080,12376,17504,18800,0
C12_B127_S12.tif,10992,12288,12032,13328,0
C12_B127_S12.tif,8912,10208,10152,11448,0
C12_B127_S12.tif,11568,12864,8848,10144,0
C12_B127_S12.tif,6792,8088,6880,8176,1
C12_B127_S12.tif,7336,8632,8304,9600,1
C12_B127_S12.tif,7336,8632,9232,10528,1
C12_B127_S12.tif,7376,8672,10896,12192,1
C12_B127_S12.tif,7344,8640,12360,13656,1
C12_B127_S12.tif,7456,8752,13264,14560,1
C12_B127_S12.tif,6512,7808,20472,21768,1
C12_B127_S12.tif,98384,99680,26096,27392,1
C12_B127_S12.tif,98032,99328,27424,28720,1
C12_B127_S12.tif,96896,98192,29152,30448,1
C12_B127_S12.tif,96600,97896,30800,32096,1
C12_B127_S12.tif,96784,98080,32360,33656,1
C12_B127_S12.tif,96896,98192,33680,34976,1
C12_B127_S12.tif,100328,101624,27160,28456,0
C12_B127_S12.tif,101264,102560,25360,26656,0
C12_B127_S12.tif,99928,101224,22728,24024,0
C12_B127_S12.tif,102824,104120,25352,26648,0
C12_B127_S12.tif,103504,104800,27560,28856,0
C12_B127_S12.tif,103168,104464,29320,30616,0
C12_B127_S12.tif,100712,102008,30456,31752,0
C12_B127_S12.tif,98856,100152,30744,32040,0
C12_B127_S12.tif,98176,99472,23968,25264,1
C01_B300_S01.tif,61064,62376,27240,28552,0
C01_B300_S01.tif,60392,61704,28768,30080,0
C01_B300_S01.tif,59016,60328,27320,28632,0
C01_B300_S01.tif,62152,63464,24984,26296,0
C01_B300_S01.tif,151464,152776,8800,10112,0
C01_B300_S01.tif,149608,150920,12776,14088,1
C01_B300_S01.tif,154664,155976,13848,15160,1
C01_B300_S01.tif,156272,157584,13336,14648,1
C01_B300_S01.tif,157056,158368,12384,13696,1
C01_B300_S01.tif,151240,152552,13328,14640,1
C01_B300_S01.tif,154488,155800,10640,11952,0
C01_B300_S01.tif,140208,141520,11256,12568,1
C01_B300_S01.tif,141664,142976,10832,12144,1
C01_B300_S01.tif,142688,144000,11184,12496,1
C01_B300_S01.tif,99176,100488,27976,29288,1
C01_B300_S01.tif,100064,101376,27936,29248,1
C01_B300_S01.tif,101248,102560,27992,29304,1
C01_B300_S01.tif,102480,103792,28144,29456,1
C01_B300_S01.tif,103200,104512,26440,27752,1
C01_B300_S01.tif,103752,105064,27808,29120,1
C01_B300_S01.tif,104848,106160,27848,29160,1
C01_B300_S01.tif,106736,108048,27840,29152,1
C01_B300_S01.tif,109504,110816,26784,28096,1
C01_B300_S01.tif,110952,112264,23208,24520,1
C01_B300_S01.tif,106424,107736,22208,23520,0
C01_B300_S01.tif,106464,107776,24072,25384,0
C01_B300_S01.tif,106856,108168,25624,26936,0
C01_B300_S01.tif,108104,109416,25184,26496,0
C01_B300_S01.tif,108280,109592,22888,24200,0
C01_B300_S01.tif,108000,109312,20984,22296,0
C01_B300_S01.tif,105008,106320,25264,26576,0
C01_B300_S01.tif,102688,104000,20272,21584,0
C01_B300_S01.tif,103680,104992,18168,19480,0
C01_B300_S01.tif,101440,102752,19360,20672,0
C01_B300_S01.tif,100072,101384,21544,22856,0
C01_B300_S01.tif,99056,100368,22928,24240,0
C01_B300_S01.tif,98544,99856,24872,26184,0
C01_B300_S01.tif,99736,101048,25880,27192,0
C01_B300_S01.tif,100968,102280,23800,25112,0
C01_B300_S01.tif,102096,103408,21608,22920,0
C01_B300_S01.tif,102928,104240,22032,23344,0
C01_B300_S01.tif,101944,103256,24024,25336,0
C01_B300_S01.tif,108216,109528,18144,19456,0
C01_B300_S01.tif,105216,106528,20112,21424,0
C01_B300_S01.tif,104496,105808,22528,23840,0
C01_B300_S01.tif,104632,105944,24144,25456,0
C01_B300_S01.tif,103344,104656,24144,25456,0
